,index,likes,Checkins,Returns,Category,commBase,comm24,comm48,comm24_1,"diff_24,48",baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output
29664,29664,4913787,60,158828.0,9.0,549.0,19,133.0,518,-114,58,122,2790.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
29665,29665,4913787,60,158828.0,9.0,190.0,190,0.0,190,190,19,59,731.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,21
29666,29666,4913787,60,158828.0,9.0,115.0,115,0.0,115,115,7,91,338.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,21
29667,29667,4913787,60,158828.0,9.0,45.0,45,0.0,45,45,2,143,163.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,169
29668,29668,4913787,60,158828.0,9.0,220.0,53,167.0,216,-114,30,102,86.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,6
29669,29669,4913787,60,158828.0,9.0,307.0,307,0.0,307,307,11,118,269.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,75
29670,29670,4913787,60,158828.0,9.0,3.0,3,0.0,3,3,4,76,28.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,2
29671,29671,4913787,60,158828.0,9.0,298.0,16,66.0,278,-50,57,96,251.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1
29672,29672,4913787,60,158828.0,9.0,70.0,2,68.0,68,-66,47,62,21.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,1
29673,29673,4913787,60,158828.0,9.0,88.0,0,4.0,84,-4,71,108,63.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
29674,29674,4913787,60,158828.0,9.0,204.0,1,16.0,191,-15,70,84,676.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
29675,29675,4913787,60,158828.0,9.0,108.0,1,3.0,106,-2,68,107,66.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,2
29676,29676,4913787,60,158828.0,9.0,50.0,50,0.0,50,50,4,222,84.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,11
29677,29677,4913787,60,158828.0,9.0,100.0,2,37.0,96,-35,57,93,82.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
29678,29678,4913787,60,158828.0,9.0,11.0,0,2.0,9,-2,63,118,23.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
29679,29679,4913787,60,158828.0,9.0,26.0,3,23.0,26,-20,29,118,56.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0
29680,29680,4913787,60,158828.0,9.0,28.0,28,0.0,28,28,4,118,539.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,22
29681,29681,4913787,60,158828.0,9.0,180.0,2,23.0,170,-21,62,124,948.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,2
29682,29682,4913787,60,158828.0,9.0,52.0,19,33.0,50,-14,32,51,94.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,1
29683,29683,4913787,60,158828.0,9.0,116.0,31,85.0,112,-54,28,135,174.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,3
29684,29684,4913787,60,158828.0,9.0,41.0,41,0.0,41,41,13,357,187.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,2
29685,29685,4913787,60,158828.0,9.0,45.0,3,12.0,36,-9,62,104,431.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,2
29686,29686,4913787,60,158828.0,9.0,35.0,35,0.0,35,35,13,115,291.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,14
29687,29687,4913787,60,158828.0,9.0,70.0,70,0.0,70,70,11,167,64.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,8
29688,29688,4913787,60,158828.0,9.0,111.0,111,0.0,111,111,7,59,853.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,41
29689,29689,4913787,60,158828.0,9.0,163.0,163,0.0,163,163,18,78,53.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,5
29690,29690,4913787,60,158828.0,9.0,99.0,99,0.0,99,99,19,99,78.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,7
29691,29691,4913787,60,158828.0,9.0,9.0,2,4.0,7,-2,55,0,13.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
29692,29692,4913787,60,158828.0,9.0,174.0,108,66.0,174,42,25,142,1087.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,13
29693,29693,4913787,60,158828.0,9.0,256.0,40,216.0,251,-176,36,123,840.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,9
29694,29694,4913787,60,158828.0,9.0,4.0,1,3.0,4,-2,26,104,22.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,2
29695,29695,4913787,60,158828.0,9.0,301.0,193,108.0,297,85,30,124,560.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,18
29696,29696,4913787,60,158828.0,9.0,361.0,4,31.0,341,-27,64,92,558.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1
29697,29697,4913787,60,158828.0,9.0,79.0,3,76.0,79,-73,31,86,59.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1
29698,29698,4913787,60,158828.0,9.0,166.0,4,27.0,153,-23,61,107,968.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29699,29699,4913787,60,158828.0,9.0,81.0,0,16.0,75,-16,62,53,255.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29700,29700,4913787,60,158828.0,9.0,55.0,55,0.0,55,55,10,94,143.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,9
29701,29701,4913787,60,158828.0,9.0,52.0,3,11.0,49,-8,55,137,189.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
29702,29702,4913787,60,158828.0,9.0,85.0,1,84.0,84,-83,43,82,92.0,21,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,3
29703,29703,4913787,60,158828.0,9.0,186.0,60,126.0,184,-66,30,93,1242.0,23,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,2
29704,29704,4913787,60,158828.0,9.0,232.0,32,200.0,216,-168,41,49,1116.0,11,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,3
29705,29705,4913787,60,158828.0,9.0,1315.0,1315,0.0,1315,1315,23,186,1084.0,20,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,171
29706,29706,4913787,60,158828.0,9.0,144.0,33,111.0,141,-78,31,219,261.0,11,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
29707,29707,4913787,60,158828.0,9.0,35.0,35,0.0,35,35,9,258,247.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,12
29708,29708,865437,0,23219.0,24.0,26.0,26,0.0,26,26,22,90,14.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,2
29709,29709,865437,0,23219.0,24.0,3.0,3,0.0,3,3,1,89,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,8
29710,29710,865437,0,23219.0,24.0,76.0,13,63.0,73,-50,40,52,25.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,1
29711,29711,865437,0,23219.0,24.0,77.0,1,33.0,73,-32,53,209,102.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
29712,29712,865437,0,23219.0,24.0,37.0,1,10.0,35,-9,58,0,651.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
29713,29713,865437,0,23219.0,24.0,26.0,5,21.0,24,-16,39,27,16.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1
29714,29714,865437,0,23219.0,24.0,86.0,7,79.0,79,-72,48,80,3.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1
29715,29715,865437,0,23219.0,24.0,47.0,2,13.0,41,-11,61,112,12.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1
29716,29716,865437,0,23219.0,24.0,23.0,23,0.0,23,23,10,47,1.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,4
29717,29717,865437,0,23219.0,24.0,11.0,11,0.0,11,11,14,51,11.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,2
29718,29718,865437,0,23219.0,24.0,124.0,124,0.0,124,124,11,76,0.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,42
29719,29719,865437,0,23219.0,24.0,44.0,31,13.0,44,18,25,0,13.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,2
29720,29720,865437,0,23219.0,24.0,30.0,0,19.0,30,-19,50,136,52.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,1
29721,29721,865437,0,23219.0,24.0,34.0,0,25.0,31,-25,51,67,6.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
29722,29722,865437,0,23219.0,24.0,34.0,34,0.0,34,34,20,149,247.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,7
29723,29723,865437,0,23219.0,24.0,38.0,6,32.0,33,-26,40,90,13.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29724,29724,865437,0,23219.0,24.0,6.0,6,0.0,6,6,8,0,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,23
29725,29725,865437,0,23219.0,24.0,10.0,10,0.0,10,10,19,74,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1
29726,29726,865437,0,23219.0,24.0,7.0,1,6.0,6,-5,41,162,23.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
29727,29727,865437,0,23219.0,24.0,48.0,48,0.0,48,48,3,47,5.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,24
29728,29728,865437,0,23219.0,24.0,32.0,12,20.0,29,-8,28,131,4.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,1
29729,29729,865437,0,23219.0,24.0,29.0,0,5.0,28,-5,60,133,20.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
29730,29730,865437,0,23219.0,24.0,0.0,0,0.0,0,0,46,161,3.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
29731,29731,865437,0,23219.0,24.0,127.0,0,10.0,123,-10,64,123,0.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,6
29732,29732,865437,0,23219.0,24.0,0.0,0,0.0,0,0,0,130,3.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,40
29733,29733,865437,0,23219.0,24.0,63.0,2,61.0,62,-59,44,147,13.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1
29734,29734,865437,0,23219.0,24.0,35.0,2,33.0,34,-31,44,232,1.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
29735,29735,865437,0,23219.0,24.0,8.0,1,7.0,7,-6,42,201,0.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
29736,29736,865437,0,23219.0,24.0,70.0,6,33.0,64,-27,50,211,19.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29737,29737,865437,0,23219.0,24.0,48.0,8,40.0,43,-32,41,177,14.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29738,29738,865437,0,23219.0,24.0,15.0,15,0.0,15,15,6,159,22.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,17
29739,29739,865437,0,23219.0,24.0,148.0,148,0.0,148,148,10,29,19.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,30
29740,29740,865437,0,23219.0,24.0,37.0,2,4.0,33,-2,68,200,4.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
29741,29741,865437,0,23219.0,24.0,31.0,0,6.0,30,-6,64,44,82.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
29742,29742,865437,0,23219.0,24.0,37.0,0,3.0,34,-3,71,39,26.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
29743,29743,865437,0,23219.0,24.0,55.0,5,50.0,50,-45,44,24,34.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
29744,29744,865437,0,23219.0,24.0,23.0,23,0.0,23,23,10,432,25.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,9
29745,29745,865437,0,23219.0,24.0,20.0,20,0.0,20,20,4,73,32.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,41
29746,29746,865437,0,23219.0,24.0,21.0,0,0.0,21,0,70,148,0.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
29747,29747,865437,0,23219.0,24.0,18.0,0,5.0,16,-5,54,135,0.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
29748,29748,865437,0,23219.0,24.0,22.0,22,0.0,22,22,15,129,3.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,3
29749,29749,865437,0,23219.0,24.0,34.0,34,0.0,34,34,18,93,259.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,10
29750,29750,865437,0,23219.0,24.0,24.0,0,2.0,24,-2,51,83,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29751,29751,865437,0,23219.0,24.0,25.0,0,0.0,25,0,61,86,0.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0
29752,29752,865437,0,23219.0,24.0,0.0,0,0.0,0,0,59,81,36.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
29753,29753,865437,0,23219.0,24.0,6.0,6,0.0,6,6,2,0,1.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,5
29754,29754,865437,0,23219.0,24.0,58.0,37,21.0,52,16,29,112,116.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29755,29755,865437,0,23219.0,24.0,22.0,22,0.0,22,22,21,191,32.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,2
29756,29756,865437,0,23219.0,24.0,122.0,3,30.0,103,-27,65,17,19.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
29757,29757,865437,0,23219.0,24.0,243.0,243,0.0,243,243,8,84,19.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,109
29758,29758,865437,0,23219.0,24.0,53.0,4,49.0,51,-45,44,118,16.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
29759,29759,865437,0,23219.0,24.0,322.0,10,175.0,302,-165,54,52,17.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
29760,29760,865437,0,23219.0,24.0,52.0,52,0.0,52,52,15,151,18.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,9
29761,29761,865437,0,23219.0,24.0,28.0,28,0.0,28,28,11,157,15.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,1
29762,29762,865437,0,23219.0,24.0,14.0,0,0.0,14,0,67,141,3.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
29763,29763,865437,0,23219.0,24.0,45.0,1,3.0,44,-2,58,122,13.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
29764,29764,865437,0,23219.0,24.0,76.0,76,0.0,76,76,24,59,20.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,3
29765,29765,865437,0,23219.0,24.0,7.0,1,6.0,7,-5,41,189,1.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0
29766,29766,865437,0,23219.0,24.0,18.0,6,12.0,16,-6,34,127,63.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,2
29767,29767,865437,0,23219.0,24.0,42.0,0,11.0,40,-11,59,93,1.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
29768,29768,865437,0,23219.0,24.0,11.0,1,10.0,11,-9,42,165,1.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
29769,29769,865437,0,23219.0,24.0,58.0,58,0.0,58,58,11,172,0.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,23
29770,29770,865437,0,23219.0,24.0,128.0,0,8.0,120,-8,71,58,0.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0
29771,29771,865437,0,23219.0,24.0,12.0,12,0.0,12,12,15,94,18.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,3
29772,29772,865437,0,23219.0,24.0,24.0,24,0.0,24,24,17,189,3.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1
29773,29773,865437,0,23219.0,24.0,5.0,5,0.0,5,5,3,114,11.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,6
29774,29774,865437,0,23219.0,24.0,52.0,52,0.0,52,52,17,163,13.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,4
29775,29775,865437,0,23219.0,24.0,21.0,0,2.0,19,-2,69,66,16.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
29776,29776,865437,0,23219.0,24.0,32.0,20,12.0,28,8,31,209,15.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0
29777,29777,865437,0,23219.0,24.0,27.0,1,8.0,24,-7,58,187,24.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
29778,29778,865437,0,23219.0,24.0,20.0,20,0.0,20,20,18,45,42.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,3
29779,29779,865437,0,23219.0,24.0,45.0,0,3.0,45,-3,64,75,12.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
29780,29780,865437,0,23219.0,24.0,14.0,14,0.0,14,14,1,84,0.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,17
29781,29781,865437,0,23219.0,24.0,59.0,13,46.0,56,-33,38,142,28.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,2
29782,29782,865437,0,23219.0,24.0,10.0,10,0.0,10,10,5,386,11.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,3
29783,29783,865437,0,23219.0,24.0,24.0,0,6.0,23,-6,59,166,11.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
29784,29784,865437,0,23219.0,24.0,54.0,0,11.0,50,-11,65,33,255.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
29785,29785,865437,0,23219.0,24.0,7.0,7,0.0,7,7,16,374,14.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0
29786,29786,865437,0,23219.0,24.0,29.0,4,25.0,25,-21,47,143,36.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
29787,29787,865437,0,23219.0,24.0,101.0,1,10.0,99,-9,63,276,1.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
29788,29788,865437,0,23219.0,24.0,5.0,5,0.0,5,5,19,121,14.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0
29789,29789,865437,0,23219.0,24.0,63.0,1,34.0,59,-33,54,387,0.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
29790,29790,865437,0,23219.0,24.0,24.0,6,18.0,20,-12,40,84,47.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29791,29791,865437,0,23219.0,24.0,29.0,0,2.0,28,-2,62,143,14.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29792,29792,865437,0,23219.0,24.0,83.0,83,0.0,83,83,21,16,3.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,3
29793,29793,865437,0,23219.0,24.0,13.0,0,2.0,12,-2,64,181,14.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
29794,29794,865437,0,23219.0,24.0,38.0,38,0.0,38,38,6,49,83.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,27
29795,29795,865437,0,23219.0,24.0,69.0,69,0.0,69,69,13,120,23.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,14
29796,29796,865437,0,23219.0,24.0,102.0,2,9.0,94,-7,69,14,4.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,1
29797,29797,865437,0,23219.0,24.0,15.0,0,1.0,15,-1,63,135,22.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
29798,29798,865437,0,23219.0,24.0,31.0,31,0.0,31,31,3,72,4.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,29
29799,29799,865437,0,23219.0,24.0,68.0,17,51.0,58,-34,34,124,3.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,6
29800,29800,865437,0,23219.0,24.0,12.0,12,0.0,12,12,6,132,0.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,3
29801,29801,865437,0,23219.0,24.0,0.0,0,0.0,0,0,0,55,1.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,26
29802,29802,865437,0,23219.0,24.0,21.0,1,20.0,20,-19,45,148,3.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,1
29803,29803,865437,0,23219.0,24.0,6.0,6,0.0,6,6,10,157,1.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0
29804,29804,865437,0,23219.0,24.0,50.0,23,27.0,49,-4,30,95,18.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1
29805,29805,865437,0,23219.0,24.0,67.0,1,23.0,63,-22,57,48,221.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0
29806,29806,865437,0,23219.0,24.0,26.0,1,4.0,21,-3,70,0,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0
29807,29807,865437,0,23219.0,24.0,25.0,2,23.0,23,-21,48,40,29.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
29808,29808,865437,0,23219.0,24.0,32.0,32,0.0,32,32,7,53,15.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,15
29809,29809,865437,0,23219.0,24.0,14.0,1,13.0,13,-12,48,11,3.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
29810,29810,865437,0,23219.0,24.0,119.0,11,108.0,108,-97,47,106,31.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,3
29811,29811,865437,0,23219.0,24.0,26.0,3,6.0,22,-3,57,27,13.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
29812,29812,865437,0,23219.0,24.0,2.0,2,0.0,2,2,21,156,13.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0
29813,29813,865437,0,23219.0,24.0,284.0,8,32.0,244,-24,72,15,3.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,1
29814,29814,865437,0,23219.0,24.0,45.0,4,18.0,39,-14,53,129,6.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
29815,29815,865437,0,23219.0,24.0,16.0,0,3.0,13,-3,71,172,5.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29816,29816,865437,0,23219.0,24.0,169.0,35,134.0,159,-99,38,42,12.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,17
29817,29817,865437,0,23219.0,24.0,8.0,2,3.0,6,-1,49,78,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29818,29818,865437,0,23219.0,24.0,25.0,1,3.0,23,-2,63,30,3.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1
29819,29819,865437,0,23219.0,24.0,11.0,0,2.0,10,-2,55,142,0.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
29820,29820,865437,0,23219.0,24.0,12.0,12,0.0,12,12,9,117,17.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,4
29821,29821,865437,0,23219.0,24.0,11.0,1,10.0,11,-9,42,189,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1
29822,29822,865437,0,23219.0,24.0,18.0,1,17.0,18,-16,38,111,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,2
29823,29823,865437,0,23219.0,24.0,17.0,2,15.0,16,-13,41,72,32.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0
29824,29824,865437,0,23219.0,24.0,93.0,93,0.0,93,93,15,56,17.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,16
29825,29825,865437,0,23219.0,24.0,6.0,0,3.0,5,-3,57,150,6.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
29826,29826,865437,0,23219.0,24.0,65.0,5,60.0,64,-55,39,52,4.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,2
29827,29827,865437,0,23219.0,24.0,15.0,15,0.0,15,15,15,95,1.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0
29828,29828,865437,0,23219.0,24.0,34.0,34,0.0,34,34,3,0,27.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,29
29829,29829,865437,0,23219.0,24.0,65.0,0,7.0,58,-7,71,25,21.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,1
29830,29830,865437,0,23219.0,24.0,86.0,86,0.0,86,86,2,74,3.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,55
29831,29831,865437,0,23219.0,24.0,13.0,1,2.0,12,-1,53,171,15.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
29832,29832,865437,0,23219.0,24.0,23.0,19,4.0,23,15,26,148,11.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,3
29833,29833,865437,0,23219.0,24.0,66.0,66,0.0,66,66,10,51,47.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,24
29834,29834,865437,0,23219.0,24.0,33.0,33,0.0,33,33,14,175,4.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,4
